asset_id,lon,lat,country,tiv
A0469,138.11738941877655,-52.375789075269395,IND,238431.79
A0470,-119.37622540372244,-18.803083146983823,DEU,78905.65
A0471,-20.193513044063394,-77.15768589527511,DEU,77872.12
A0472,-37.55956881647913,54.149178610161414,CHE,76816.21
A0473,-141.56366049411514,-33.24921828597606,DEU,235065.01
A0474,-149.91103709549287,-34.69001035097838,CHE,316753.84
A0475,-61.31830084881355,31.34703803456395,USA,30111.46
A0476,62.497427830682966,40.89886844902401,DEU,120171.37
A0477,80.55765454511561,-19.736633789110982,DEU,155020.3
A0478,155.09188297428295,-62.12639528769364,DEU,2621323.94
A0479,-104.83234058978617,0.727338452231848,DEU,165567.26
A0480,-24.359813358007898,18.986639611246048,CHE,104214.22
A0481,21.98989517011765,77.26500614367106,IND,416995.46
A0482,-111.1583022995168,-52.58473321770513,FRA,62050.33
A0483,-88.87569725328868,67.59879230075978,IND,50290.03
A0484,-20.330529304016693,-0.7780091712053405,DEU,290152.14
A0485,-72.78379347443388,28.041128888946204,CHE,245675.11
A0486,-136.97700638716483,-22.17401489378419,FRA,82584.62
A0487,40.12195017243914,-16.06699058265852,DEU,257449.91
A0488,112.94077215520502,33.24607087507353,IND,131056.23
A0489,-65.88959353619086,26.465240795228354,FRA,76265.19
A0490,-110.28532138708333,-37.36289752241323,CHE,477136.27
A0491,133.96552488735745,25.041188643035568,USA,100091.54
A0492,0.25300579224031594,73.57284950458245,USA,200087.0
A0493,147.55814743188978,-50.94167656688528,CHE,550474.11
A0494,36.489920438760066,-1.3614384233571428,FRA,341677.38
A0495,130.322352549953,-47.95983678726165,DEU,94342.37
A0496,125.37875730632021,-40.927945917827856,IND,515507.83
A0497,139.53316616851458,-45.11187614946144,CHE,130616.45
A0498,-160.0056706576147,8.7014374629006,IND,82123.17
A0499,76.72478665204812,-45.663082159224544,USA,167887.88
